,Serial,Type,Date (YMD),Deaths,Injured,Missing,Directly Affected,Indirectly Affected,Relocated,Evacuated,Losses (USD),Losses (Local)
236,3111/3123,INUNDACIÓN,2000/10/30,0,0,0,0,0,0,0,0,0
237,3111/3123,INUNDACIÓN,2000/10/30,0,0,0,0,0,0,0,0,0
238,3111/3123,INUNDACIÓN,2000/10/30,0,0,0,0,0,0,0,0,0
239,3111/3123,INUNDACIÓN,2000/10/30,0,0,0,0,0,0,0,0,0
240,3111/3123,INUNDACIÓN,2000/10/30,0,0,0,0,0,0,0,0,0
241,3111/3123,INUNDACIÓN,2000/10/30,0,0,0,0,0,0,0,0,0
242,3111/3123,INUNDACIÓN,2000/10/30,0,1,0,0,0,0,76,0,0
243,3111/3123,INUNDACIÓN,2000/10/30,0,0,0,0,0,0,0,0,0
244,3111/3123,INUNDACIÓN,2000/10/30,0,0,0,0,0,0,0,0,0
245,3111/3123,INUNDACIÓN,2000/10/30,0,0,0,0,0,0,0,0,0
246,3111/3123,INUNDACIÓN,2000/10/30,0,0,0,0,0,0,0,0,0
247,3111/3123,INUNDACIÓN,2000/10/30,0,0,0,0,0,0,0,0,0
248,3111/3123,INUNDACIÓN,2000/10/30,0,0,0,0,0,0,0,0,0
249,3111/3123,INUNDACIÓN,2000/10/30,0,0,0,0,0,0,0,0,0
250,3111/3123,INUNDACIÓN,2000/10/30,0,0,0,0,0,0,0,0,0
251,3111/3123,INUNDACIÓN,2000/10/30,0,0,0,0,0,0,0,0,0
252,3111/3123,INUNDACIÓN,2000/10/30,0,0,0,0,0,0,0,0,0
253,3111/3123,INUNDACIÓN,2000/10/30,0,0,0,0,0,0,0,0,0
254,3111/3123,INUNDACIÓN,2000/10/30,0,0,0,0,0,0,0,0,0
255,3111/3123,INUNDACIÓN,2000/10/30,0,0,0,0,0,0,0,0,0
256,3111/3123,INUNDACIÓN,2000/10/30,0,0,0,0,0,0,0,0,0
257,3111/3123,INUNDACIÓN,2000/10/30,0,0,0,0,0,0,0,0,0
258,3111/3123,INUNDACIÓN,2000/10/30,0,0,0,0,0,0,0,0,0
259,3111/3123,INUNDACIÓN,2000/10/30,0,0,0,0,0,0,0,0,0
260,3111/3123,INUNDACIÓN,2000/10/30,0,0,0,0,0,0,0,0,0
261,3111/3123,INUNDACIÓN,2000/10/30,0,0,0,0,0,0,0,0,0
262,3111/3123,INUNDACIÓN,2000/10/30,0,0,0,0,0,0,0,0,0
263,3111/3123,INUNDACIÓN,2000/10/30,0,0,0,0,0,0,0,0,0
264,3111/3123,INUNDACIÓN,2000/10/30,0,0,0,0,0,0,0,0,0
265,3110/3123,INUNDACIÓN,1999/12/14,0,0,0,0,0,0,0,0,0
266,3110/3123,INUNDACIÓN,1999/12/14,0,0,0,0,0,0,0,0,0
267,3110/3123,INUNDACIÓN,1999/12/14,0,0,0,0,0,0,0,0,0
268,3110/3123,INUNDACIÓN,1999/12/14,0,0,0,0,0,0,0,0,0
269,3109/3123,INUNDACIÓN,1998/4/30,0,0,0,0,0,0,0,0,0
270,3109/3123,INUNDACIÓN,1998/4/30,0,0,0,0,0,0,0,0,0
271,3109/3123,INUNDACIÓN,1998/4/30,0,0,0,0,0,0,0,0,0
272,3109/3123,INUNDACIÓN,1998/4/30,0,0,0,0,0,0,0,0,0
273,3109/3123,INUNDACIÓN,1998/4/30,0,0,0,0,0,0,0,0,0
274,3109/3123,INUNDACIÓN,1998/4/30,0,0,0,0,0,0,0,0,0
275,3109/3123,INUNDACIÓN,1998/4/30,0,0,0,0,0,0,0,0,0
276,3109/3123,INUNDACIÓN,1998/4/30,0,0,0,0,0,0,2,0,0
277,3109/3123,INUNDACIÓN,1998/4/30,0,0,0,0,0,0,0,0,0
278,3109/3123,INUNDACIÓN,1998/4/30,0,0,0,0,0,0,0,0,0
279,3109/3123,INUNDACIÓN,1998/4/30,0,0,0,0,0,0,0,0,0
280,3109/3123,INUNDACIÓN,1998/4/30,0,0,0,0,0,0,0,0,0
281,3109/3123,INUNDACIÓN,1998/4/30,0,0,0,0,0,0,0,0,0
282,3109/3123,INUNDACIÓN,1998/4/30,0,0,0,0,0,0,0,0,0
283,3109/3123,INUNDACIÓN,1998/4/30,0,0,0,0,0,0,0,0,0
284,3109/3123,INUNDACIÓN,1998/4/30,0,0,0,0,0,0,0,0,0
285,3109/3123,INUNDACIÓN,1998/4/30,0,1,0,0,0,0,0,0,0
286,3109/3123,INUNDACIÓN,1998/4/30,0,0,0,0,0,0,0,0,0
287,3109/3123,INUNDACIÓN,1998/4/30,1,0,0,0,0,0,0,0,0
288,3108/3123,INUNDACIÓN,1996/11/1,0,0,0,0,0,0,0,0,0
289,3108/3123,INUNDACIÓN,1996/11/1,0,0,0,0,0,0,0,0,0
290,3107/3123,INUNDACIÓN,1996/1/5,0,0,0,0,0,0,0,0,0
291,3107/3123,INUNDACIÓN,1996/1/5,0,0,0,0,0,0,0,0,0
292,3107/3123,INUNDACIÓN,1996/1/5,0,0,0,0,0,0,0,0,0
293,3107/3123,INUNDACIÓN,1996/1/5,0,0,0,0,0,0,0,0,0
294,3107/3123,INUNDACIÓN,1996/1/5,0,0,0,0,0,0,0,0,0
295,3107/3123,INUNDACIÓN,1996/1/5,0,0,0,0,0,0,0,0,0
296,3107/3123,INUNDACIÓN,1996/1/5,0,0,0,0,0,0,0,0,0
297,3107/3123,INUNDACIÓN,1996/1/5,0,0,0,0,0,0,0,0,0
298,3107/3123,INUNDACIÓN,1996/1/5,0,0,0,0,0,0,2,0,0
299,3107/3123,INUNDACIÓN,1996/1/5,0,0,0,0,0,0,0,0,0
300,3107/3123,INUNDACIÓN,1996/1/5,0,0,0,0,0,0,0,0,0
301,3106/3123,INUNDACIÓN,1995/12/24,0,0,0,0,0,0,0,0,0
302,3106/3123,INUNDACIÓN,1995/12/24,0,0,0,0,0,0,0,0,0
303,3106/3123,INUNDACIÓN,1995/12/24,0,0,0,0,0,0,0,0,0
304,3106/3123,INUNDACIÓN,1995/12/24,0,0,0,0,0,0,0,0,0
305,3106/3123,INUNDACIÓN,1995/12/24,0,0,0,0,0,0,0,0,0
306,3106/3123,INUNDACIÓN,1995/12/24,0,0,0,0,0,0,0,0,0
307,3106/3123,INUNDACIÓN,1995/12/24,0,0,0,0,0,0,0,0,0
308,3106/3123,INUNDACIÓN,1995/12/24,0,0,0,0,0,0,0,0,0
309,3106/3123,INUNDACIÓN,1995/12/24,0,0,0,0,0,0,0,0,0
310,3106/3123,INUNDACIÓN,1995/12/24,0,0,0,0,0,0,0,0,0
311,3106/3123,INUNDACIÓN,1995/12/24,0,0,0,0,0,0,0,0,0
312,3106/3123,INUNDACIÓN,1995/12/24,0,0,0,0,0,0,0,0,0
313,3106/3123,INUNDACIÓN,1995/12/24,0,0,0,0,0,0,0,0,0
314,3106/3123,INUNDACIÓN,1995/12/24,0,0,0,0,0,0,0,0,0
315,3106/3123,INUNDACIÓN,1995/12/24,0,0,0,0,0,0,0,0,0
316,3106/3123,INUNDACIÓN,1995/12/24,0,0,0,0,0,0,0,0,0
317,3106/3123,INUNDACIÓN,1995/12/24,0,0,0,0,0,0,0,0,0
318,3106/3123,INUNDACIÓN,1995/12/24,0,0,0,0,0,0,0,0,0
319,3106/3123,INUNDACIÓN,1995/12/24,0,0,0,0,0,0,0,0,0
320,3106/3123,INUNDACIÓN,1995/12/24,0,0,0,0,0,0,0,0,0
321,3106/3123,INUNDACIÓN,1995/12/24,0,0,0,0,0,0,0,0,0
