,Type,Date,Affected,Deaths,Relocated
2076,Forestal fire,1982/3/16,0,0,0
2077,Forestal fire,1982/3/16,0,0,0
2078,Forestal fire,1982/3/16,0,0,0
2079,Forestal fire,1982/3/15,0,0,0
2080,Forestal fire,1982/3/15,0,0,0
2081,Fire,1982/3/14,2,0,0
2082,Forestal fire,1982/3/0,0,0,0
2083,Forestal fire,1982/3/0,0,0,0
2084,Forestal fire,1982/3/0,0,0,0
2085,Forestal fire,1982/3/0,0,0,0
2086,Fire,1982/3/0,1,0,0
2087,Fire,1982/2/18,2,0,0
2088,Fire,1982/2/20,4,0,0
2089,Fire,1982/2/17,2,0,0
2090,Fire,1989/2/8,0,0,0
2091,Fire,1982/2/8,0,0,0
2092,Structural collapse,1982/1/30,0,0,0
2093,Fire,1982/1/25,2,0,0
2094,Forestal fire,1982/1/0,0,0,0
2095,Fire,1982/1/0,0,0,0
2096,Forestal fire,1982/1/0,0,0,0
2097,Forestal fire,1982/1/0,0,0,0
2098,Forestal fire,1982/1/0,0,0,0
2099,Fire,1982/1/23,1,0,0
2100,Fire,1982/1/15,0,1,0
2101,Fire,1982/1/11,0,0,0
2102,Fire,1982/1/12,7,0,0
2103,Fire,1982/1/10,0,0,0
2104,Fire,1982/1/7,1,0,0
2105,Fire,1990/11/23,3,0,0
2106,Fire,1990/11/12,1,0,1
2107,Fire,1990/11/7,0,0,0
2108,Fire,1990/11/6,3,0,0
2109,Gale,1990/9/25,0,0,0
2110,Fire,1990/9/25,3,0,2
2111,Fire,1990/9/24,0,0,0
2112,Inundation,1990/9/22,0,0,0
2113,Explosion,1989/12/29,6,0,0
2114,Fire,1989/12/23,1,0,0
2115,Explosion,1990/9/17,0,0,0
2116,Fire,1989/12/19,0,0,0
2117,Fire,1990/9/15,1,0,1
2118,Fire,1989/12/10,0,0,0
2119,Fire,1990/8/15,1,0,1
2120,Fire,1990/8/14,0,0,0
2121,Fire,1990/9/7,2,0,0
2122,Fire,1989/12/4,9,0,0
2123,Gale,1990/9/5,0,0,0
2124,Fire,1989/11/22,1,0,0
2125,Fire,1990/8/23,2,0,0
2126,Fire,1990/8/23,5,0,0
2127,Landslide,1989/11/11,0,0,0
2128,Fire,1990/8/20,0,0,0
2129,Fire,1990/8/6,1,0,0
2130,Fire,1990/8/4,1,0,0
2131,Fire,1989/11/5,25,0,0
2132,Biological migration or loss,1990/7/14,0,0,0
2133,Fire,1990/7/11,0,0,0
2134,Landslide,1990/7/4,0,0,0
2135,Fire,1990/6/18,0,0,0
2136,Structural collapse,1990/6/4,0,1,0
2137,Fire,1990/6/23,0,0,0
2138,Fire,1990/5/30,5,1,5
2139,Fire,1990/5/26,1,1,0
2140,Fire,1989/11/2,3,0,0
2141,Fire,1989/10/10,50,0,0
2142,Fire,1989/10/7,1,0,0
2143,Fire,1989/9/28,19,0,0
2144,Fire,1989/9/24,5,0,0
2145,Fire,1989/9/17,0,0,0
2146,Fire,1989/9/14,0,0,0
2147,Fire,1989/9/12,2,0,0
2148,Fire,1989/5/27,1,0,0
2149,Fire,1990/5/19,8,0,0
2150,Fire,1990/5/24,200,0,0
2151,Fire,1990/5/18,1,0,0
2152,Fire,1990/5/11,0,0,0
2153,Fire,1990/5/11,0,0,0
2154,Inundation,1990/4/30,0,0,0
2155,Inundation,1990/5/1,0,0,0
2156,Fire,1990/4/21,5,0,0
2157,Fire,1990/4/7,3,0,0
2158,Fire,1990/4/6,9,0,3
2159,Fire,1990/4/3,3,0,3
2160,Forestal fire,1990/4/1,0,0,0
2161,Fire,1981/12/2,0,0,0
2162,Fire,1981/12/22,0,0,0
2163,Fire,1981/12/28,5,0,0
2164,Fire,1981/12/18,0,0,0
2165,Explosion,1981/12/17,0,1,0
2166,Fire,1981/12/25,0,0,0
2167,Fire,1981/12/25,0,0,0
2168,Accident,1981/11/28,2,0,0
2169,Fire,1981/12/29,1,0,0
2170,Fire,1989/6/17,0,0,0
2171,Fire,1996/6/5,0,0,0
2172,Fire,1989/7/22,1,0,0
2173,Fire,1989/7/13,5,0,0
2174,Fire,1989/8/14,3,0,0
2175,Fire,1989/8/11,0,0,0
2176,Fire,1989/8/11,0,0,0
2177,Fire,1989/8/11,0,0,0
2178,Fire,1989/8/4,0,0,0
2179,Structural collapse,1996/1/15,0,0,0
2180,Fire,1996/7/10,52,0,0
2181,Fire,1996/9/2,4,0,0
2182,Fire,1996/9/1,8,0,0
2183,Fire,1996/7/19,7,0,0
2184,Fire,1996/7/18,5,0,0
2185,Fire,1996/7/1,0,0,0
2186,Fire,1996/7/1,6,0,0
2187,Fire,1996/8/21,4,0,0
2188,Fire,1996/6/0,8,0,0
2189,Fire,1996/6/7,0,0,0
2190,Fire,1996/4/23,0,1,0
2191,Fire,1996/5/17,4,0,0
2192,Fire,1996/5/12,13,0,0
2193,Gale,1996/3/5,0,0,0
2194,Fire,1980/3/23,0,0,0
2195,Fire,1996/3/18,1,0,0
2196,Fire,1996/3/17,6,0,0
2197,Fire,1996/3/11,0,0,0
2198,Fire,1996/3/1,0,0,0
2199,Fire,1996/2/3,0,0,0
2200,Fire,1996/2/1,3,0,0
2201,Fire,1996/1/12,1,0,0
2202,Fire,1996/1/7,0,0,0
2203,Fire,1996/1/1,3,0,0
2204,Fire,1995/12/31,6,0,0
2205,Leak,2010/7/19,0,0,0
2206,Fire,2010/7/13,0,0,0
2207,Fire,2010/6/25,0,0,0
2208,Fire,2010/6/19,5,0,0
2209,Fire,2010/6/10,1,0,0
2210,Fire,2010/6/10,1,0,0
2211,Fire,2010/6/10,6,0,0
2212,Fire,1990/3/25,1,0,0
2213,Explosion,1990/3/18,0,0,0
2214,Accident,1990/3/15,0,0,0
2215,Accident,1990/3/15,0,0,0
2216,Accident,1990/3/15,0,0,0
2217,Fire,1990/3/14,47,0,0
2218,Fire,1990/3/14,0,0,0
2219,Fire,1990/1/29,6,0,0
2220,Fire,1990/1/25,0,0,0
2221,Fire,1990/1/12,0,0,0
2222,Fire,1990/1/11,1,0,0
2223,Fire,1988/4/27,0,0,0
2224,Forestal fire,1988/4/24,0,0,0
2225,Fire,1988/4/23,0,0,0
2226,Fire,1986/12/9,2,0,0
2227,Fire,1986/12/1,8,0,6
2228,Fire,2010/6/6,0,0,0
2229,Fire,2010/4/26,1,0,0
2230,Fire,2010/4/21,5,0,0
2231,Fire,2010/4/10,5,0,0
2232,Fire,2010/4/2,0,0,0
2233,Storm surge,2010/2/13,0,0,0
2234,Fire,2010/2/25,0,0,0
2235,Fire,1986/11/21,0,0,0
2236,Fire,1986/11/22,16,0,0
2237,Fire,1986/11/11,0,0,0
2238,Fire,1986/11/10,5,0,0
2239,Rainfall,1986/11/5,0,0,0
2240,Storm surge,2010/1/0,0,0,0
2241,Rainfall,1986/11/5,0,0,0
2242,Landslide,2009/12/24,10,0,0
2243,Rainfall,1986/11/5,0,0,0
2244,Plague,2010/1/0,0,0,0
2245,Structural collapse,1988/4/23,0,0,0
2246,Fire,1988/4/23,4,0,0
2247,Fire,1988/4/13,0,0,0
2248,Fire,1988/4/13,0,0,0
2249,Fire,1988/4/0,4,0,0
2250,Fire,1988/4/5,3,0,0
2251,Fire,1988/4/5,6,0,0
2252,Inundation,1986/11/5,1,0,0
2253,Explosion,1988/4/2,0,0,0
2254,Fire,1988/3/24,0,0,0
2255,Inundation,1986/11/6,0,0,0
2256,Fire,1988/3/20,4,0,0
2257,Landslide,1986/11/6,1,0,0
2258,Fire,1988/3/5,4,0,0
2259,Landslide,1986/11/5,0,0,0
2260,Fire,1988/2/27,0,0,0
2261,Fire,1988/2/27,3,0,0
2262,Fire,1988/2/15,0,0,0
2263,Electrical storm,1986/11/0,100,0,0
2264,Landslide,1986/10/0,0,0,0
2265,Fire,1986/10/18,0,0,0
2266,Fire,1986/10/16,4,0,0
2267,Fire,1986/10/13,0,0,0
2268,Fire,1986/10/11,4,0,5
2269,Inundation,1986/10/7,0,0,0
2270,Electrical storm,1986/10/7,1,0,0
2271,Fire,1986/10/6,1,0,0
2272,Fire,1986/9/23,0,0,0
2273,Fire,1986/9/23,2,0,0
2274,Fire,1986/9/19,0,1,0
2275,Fire,1986/9/15,1,0,0
2276,Fire,1986/9/15,6,0,0
2277,Gale,1986/9/8,2,0,0
2278,Gale,1986/9/8,0,0,11
2279,Gale,1986/9/8,1,0,0
2280,Fire,2010/3/30,7,0,0
2281,Forestal fire,2010/3/4,0,0,0
2282,Fire,2010/3/3,0,0,0
2283,Fire,1988/2/11,0,0,0
2284,Fire,1988/2/7,0,0,0
2285,Fire,1988/2/10,5,0,0
2286,Fire,1988/2/4,0,0,0
2287,Gale,1988/1/31,1,0,0
2288,Fire,1988/1/30,0,0,0
2289,Fire,1988/1/28,7,0,0
2290,Fire,1988/1/2,4,0,0
2291,Fire,2010/2/23,2,0,0
2292,Fire,2010/2/18,5,0,0
2293,Fire,2010/2/17,9,0,0
2294,Fire,2010/2/15,16,0,0
2295,Fire,2010/2/11,1,0,0
2296,Forestal fire,2010/2/9,0,0,0
2297,Forestal fire,2010/2/8,0,0,0
2298,Fire,2010/2/8,2,0,0
2299,Forestal fire,2010/1/1,0,0,0
2300,Forestal fire,2010/1/29,0,0,0
2301,Fire,2010/1/24,1,0,0
2302,Fire,2010/1/9,4,0,0
2303,Fire,2010/1/6,2,0,0
2304,Gale,1986/9/8,3,0,2
2305,Gale,1986/9/8,4,0,2
2306,Gale,1989/7/6,0,0,0
2307,Fire,1989/6/5,0,0,0
2308,Fire,1989/5/28,5,0,0
2309,Fire,1989/5/26,2,0,0
2310,Fire,1989/5/24,2,0,0
2311,Fire,1989/5/22,2,0,0
2312,Fire,1989/2/17,300,0,0
2313,Inundation,1981/5/0,0,0,0
2314,Fire,1988/1/21,0,0,0
2315,Fire,1988/1/6,2,0,0
2316,Change in coastline,1988/1/0,0,0,0
2317,Fire,1988/1/6,0,0,0
2318,Fire,1981/1/2,4,0,0
2319,Fog,1981/4/23,0,0,0
2320,Landslide,1981/9/2,0,0,0
2321,Fire,1981/9/18,3,0,0
2322,Fire,1981/9/0,0,0,0
2323,Contamination,1981/9/1,0,0,0
2324,Plague,1981/9/0,0,0,0
2325,Fire,1981/10/19,1,0,0
2326,Electrical storm,1981/10/10,0,0,0
2327,Electrical storm,1981/10/9,3,0,0
2328,Inundation,1981/10/10,0,0,0
2329,Fire,1981/10/0,11,0,0
2330,Contamination,1981/10/30,0,0,0
2331,Fire,1981/11/24,8,0,0
2332,Fire,1981/11/10,8,0,0
2333,Fire,1981/11/15,3,0,3
2334,Structural collapse,1981/6/3,0,0,0
2335,Fire,1981/5/23,2,0,0
2336,Fire,1981/6/23,0,0,0
2337,Explosion,1986/9/3,7,0,0
2338,Fire,1986/9/4,11,0,0
2339,Fire,1981/6/1,7,0,7
2340,Fire,1981/2/6,2,0,0
2341,Fire,1981/7/8,0,0,0
2342,Fire,1981/7/15,0,0,0
2343,Fire,1986/8/26,1,0,1
2344,Fire,1986/8/25,0,0,0
2345,Fire,1986/8/24,1,0,0
2346,Fire,1986/8/24,1,0,0
2347,Fire,1986/8/0,2,0,0
2348,Rainfall,1986/8/11,0,0,0
2349,Fire,1986/8/6,0,1,0
2350,Fire,1986/7/28,4,0,0
2351,Fire,1986/7/21,2,0,0
2352,Fire,1986/6/10,2,0,0
2353,Fire,1986/6/8,4,0,0
2354,Fire,1986/6/6,0,0,0
2355,Fire,1986/6/3,6,0,6
2356,Fire,1986/5/15,2,0,0
2357,Accident,1986/5/6,0,0,0
2358,Fire,1986/5/0,6,0,0
2359,Structural collapse,1986/5/1,5,0,0
2360,Fire,1986/4/30,6,0,0
2361,Fire,1986/4/30,0,1,0
2362,Fire,1986/4/18,13,3,13
2363,Inundation,1981/7/3,0,0,0
2364,Structural collapse,1986/4/0,0,0,0
2365,Leak,1986/4/3,0,0,0
2366,Forestal fire,1986/3/31,0,0,0
2367,Forestal fire,1986/3/31,0,0,0
2368,Fire,1986/1/1,0,0,0
2369,Fire,1986/3/26,1,0,0
2370,Fire,1986/3/17,7,0,0
2371,Panic,1986/3/18,0,0,0
2372,Fire,1986/3/17,4,0,0
2373,Fire,1986/3/16,2,0,0
2374,Fire,1986/3/15,1,0,0
2375,Explosion,1986/3/12,0,0,0
2376,Fire,1986/2/25,1,1,0
2377,Fire,1986/2/18,0,0,0
2378,Inundation,1981/4/5,0,0,0
2379,Other,1981/5/11,0,1,0
2380,Fire,1981/3/5,0,0,0
2381,Fire,1981/5/6,6,0,0
2382,Fire,1981/5/16,1,0,0
2383,Fire,1981/5/2,0,0,0
2384,Fire,1980/3/23,0,0,0
2385,Fire,1980/3/31,4,0,0
2386,Fire,1980/3/29,0,0,0
2387,Fire,1985/5/20,7,0,0
2388,Fire,1981/4/6,0,0,0
2389,Fire,1989/5/15,1,0,0
2390,Explosion,1989/5/16,0,0,0
2391,Fire,1980/3/23,1,0,0
2392,Fire,1985/5/19,0,0,0
2393,Fire,1985/5/19,1,0,0
2394,Forestal fire,1981/4/0,0,0,0
2395,Fire,1981/4/0,0,0,0
2396,Accident,1980/3/16,0,0,0
2397,Explosion,1989/5/12,1,0,0
2398,Fire,1989/5/10,0,0,0
2399,Fire,1989/5/8,0,0,0
2400,Forestal fire,1985/4/23,0,0,0
2401,Fire,1985/4/19,1,0,0
2402,Fire,1985/4/18,0,0,0
2403,Fire,1989/5/1,0,0,0
2404,Epidemic,1981/3/10,0,0,0
2405,Fire,1989/4/27,8,0,0
2406,Inundation,1981/3/0,0,0,0
2407,Fire,1989/4/4,2,0,0
2408,Fire,1984/3/25,0,0,0
2409,Fire,1981/3/14,0,0,0
2410,Fire,1984/2/29,0,0,0
2411,Fire,1981/3/2,2,0,0
2412,Fire,1989/3/22,4,0,4
2413,Fire,1981/3/11,1,0,0
2414,Fire,1985/4/16,3,0,0
2415,Fire,1980/4/8,0,1,0
2416,Fire,1989/3/4,0,0,0
2417,Fire,1984/2/11,5,0,5
2418,Fire,1981/3/11,0,0,0
2419,Fire,1985/4/15,0,0,0
2420,Fire,1981/3/6,8,0,0
2421,Fire,1985/4/15,1,0,0
2422,Fire,1984/2/6,12,0,0
2423,Fire,1981/3/8,5,0,0
2424,Fire,1980/3/8,5,0,4
2425,Explosion,1985/4/11,1,0,0
2426,Landslide,1981/3/0,0,0,0
2427,Fire,1985/3/28,1,0,0
2428,Fire,1985/3/26,7,0,0
2429,Forestal fire,1985/3/26,0,0,0
2430,Fire,1985/3/10,2,0,0
2431,Fire,1985/2/24,4,0,0
2432,Fire,1980/3/5,1,0,0
2433,Fire,1980/3/5,0,0,0
2434,Fire,1986/1/27,0,0,0
2435,Fire,1989/2/7,2,0,0
2436,Forestal fire,1981/3/4,0,0,0
2437,Fire,1980/1/25,0,0,0
2438,Other,1985/2/18,1,1,0
2439,Fire,1986/1/23,1,0,0
2440,Forestal fire,1981/3/8,0,0,0
2441,Fire,1985/2/17,4,0,0
2442,Fire,1986/1/21,0,0,0
2443,Forestal fire,1981/3/8,0,0,0
2444,Storm surge,1989/1/0,0,0,0
2445,Fire,1984/1/0,0,0,0
2446,Fire,1980/1/24,0,0,0
2447,Fire,1986/1/18,4,0,0
2448,Fire,1985/2/14,1,0,0
2449,Fire,1980/1/21,0,0,0
2450,Fire,1989/1/25,3,0,0
2451,Explosion,1989/1/22,0,0,0
2452,Fire,1981/2/3,0,0,0
2453,Fire,1980/1/4,0,0,0
2454,Fire,1989/1/6,4,0,0
2455,Forestal fire,1981/2/18,1,0,0
2456,Fire,1981/2/18,0,1,0
2457,Fire,1980/1/4,0,5,0
2458,Fire,1986/1/1,4,0,0
2459,Fire,1985/1/21,5,0,0
2460,Fire,1986/1/1,3,0,0
2461,Fire,1981/2/19,1,0,0
2462,Fire,1984/1/23,1,0,0
2463,Fire,1981/2/4,5,0,0
2464,Fire,1986/1/1,0,0,0
2465,Fire,1985/1/6,6,0,0
2466,Fire,1984/1/0,7,0,0
2467,Fire,1986/1/1,2,0,0
2468,Landslide,1989/1/7,0,0,0
2469,Fire,1981/1/11,14,0,0
2470,Fire,1985/1/6,0,2,0
2471,Change in coastline,1984/1/0,0,0,0
2472,Fire,1986/1/1,3,0,0
2473,Fire,1989/1/2,3,0,0
2474,Plague,1985/1/8,1,0,0
2475,Forestal fire,1981/1/0,0,1,0
2476,Fire,1981/1/26,2,1,0
2477,Fire,1986/12/28,0,3,3
