,Serial,Type,Date (YMD),Deaths,Injured,Missing,Directly Affected,Indirectly Affected,Relocated,Evacuated,Losses (USD),Losses (Local)
1269,2008-00038,Inundación,2008/7/3,1,0,0,0,0,0,0,0.0,0.0
1270,2008-00037,Tornado,2008/6/4,1,5,0,0,496,0,65,0.0,0.0
1271,2008-00036,Inundación,2008/6/5,0,0,0,0,0,0,0,0.0,0.0
1272,2008-00035,Lluvias,2008/6/3,0,0,0,0,0,0,0,0.0,0.0
1273,2008-00034,Inundación,2008/5/31,0,0,0,0,0,0,0,0.0,0.0
1274,2011-00055,Inundación,2011/10/11,1,0,0,10,0,0,0,0.0,0.0
1275,2011-00054,Inundación,2011/10/11,1,0,0,0,200,0,95,0.0,0.0
1276,2011-00053,Inundación,2011/10/4,2,0,0,0,0,0,0,0.0,0.0
1277,2011-00052,Inundación,2011/10/4,1,0,0,0,0,0,0,0.0,0.0
1278,2011-00051,Inundación,2011/10/4,2,0,0,0,0,0,0,0.0,0.0
1279,2008-00033,Incendio forestal,2008/5/22,0,0,0,0,0,0,0,0.0,0.0
1280,2011-00050,Lluvias,2011/9/30,0,0,0,25,1250,0,615,0.0,0.0
1281,2008-00032,Incendio forestal,2008/5/13,0,0,0,0,0,0,0,0.0,0.0
1282,2011-00049,Lluvias,2011/10/24,0,0,0,0,0,0,1500,0.0,0.0
1283,2011-00048,Inundación,2011/10/20,0,0,0,380,0,0,0,0.0,0.0
1284,2009-00043,Inundación,2009/10/9,0,0,0,0,0,0,0,0.0,0.0
1285,2009-00042,Incendio,2009/9/31,0,0,0,5,0,0,0,500000.0,10230000.0
1286,2009-00041,Tornado,2009/9/5,0,0,0,0,60,0,0,0.0,0.0
1287,2009-00040,Sequía,2009/9/22,0,0,0,0,15000,0,0,0.0,0.0
1288,2009-00039,Sequía,2009/9/22,0,0,0,0,0,0,0,0.0,0.0
1289,2009-00038,Sequía,2009/9/16,0,0,0,0,0,0,0,0.0,0.0
1290,2009-00037,Incendio,2009/8/16,0,0,0,5,0,0,0,0.0,0.0
1291,2009-00036,Contaminación,2009/8/14,0,0,0,0,200,0,0,0.0,0.0
1292,2009-00035,Tornado,2009/7/22,1,30,0,0,700,0,0,0.0,0.0
1293,2009-00034,Incendio,2009/7/30,0,0,0,0,3800,0,0,10000000.0,204600000.0
1294,2009-00033,Incendio,2009/6/31,0,0,0,35,0,0,0,500000.0,10230000.0
1295,2009-00032,Inundación,2009/7/15,2,0,0,10,19876,0,350,0.0,0.0
1296,2011-00046,Ola de calor,2011/9/16,1,0,0,0,0,0,0,0.0,0.0
1297,2009-00030,Inundación,2009/7/10,0,0,0,0,1250,0,0,0.0,0.0
1298,2009-00029,Sequía,2009/6/14,0,0,0,0,4000,0,0,0.0,0.0
1299,2009-00028,Tormenta eléctrica,2009/6/30,0,0,0,0,0,0,0,0.0,0.0
1300,2009-00027,Colapso estructural,2009/5/26,0,0,0,0,3000,0,0,0.0,0.0
1301,2009-00026,Avenida torrencial,2009/5/25,1,0,0,0,0,0,0,0.0,0.0
1302,2011-00045,Inundación,2011/9/19,0,0,0,0,0,0,0,0.0,0.0
1303,2011-00044,Inundación,2011/9/19,0,0,0,25,260,0,0,0.0,0.0
1304,2011-00043,Inundación,2011/9/18,3,0,0,0,0,0,0,0.0,0.0
1305,2011-00042,Vendaval,2011/9/18,0,0,0,0,0,0,0,0.0,0.0
1306,2011-00041,Colapso estructural,2011/9/18,3,0,0,0,4,0,0,0.0,0.0
1307,2009-00025,Inundación,2009/5/6,0,0,1,5,2210,0,0,0.0,0.0
1308,2008-00031,Inundación,2008/5/30,0,0,0,25,0,0,0,0.0,0.0
1309,2011-00040,Inundación,2011/9/12,0,0,0,0,60,0,0,0.0,0.0
1310,2011-00039,Inundación,2011/9/3,0,0,0,5,775,0,0,0.0,0.0
1311,2009-00024,Inundación,2009/5/6,0,0,0,0,100,0,0,0.0,0.0
1312,2011-00038,Inundación,2011/9/5,0,0,0,0,0,0,0,0.0,0.0
1313,2008-00030,Vendaval,2008/5/30,0,0,0,0,25,0,0,0.0,0.0
1314,2011-00037,Inundación,2011/8/31,0,0,0,0,100,0,0,0.0,0.0
1315,2008-00029,Vendaval,2008/5/30,0,0,0,0,25,0,0,0.0,0.0
1316,2011-00036,Tornado,2011/8/19,0,0,0,0,105,0,0,0.0,0.0
1317,2011-00035,Sequía,2011/8/16,0,0,0,0,0,0,0,0.0,0.0
1318,2008-00028,Vendaval,2008/5/30,0,0,0,0,75,0,25,0.0,0.0
1319,2011-00034,Deslizamiento,2011/8/12,0,0,0,0,0,0,400,0.0,0.0
1320,2011-00033,Inundación,2011/8/4,0,0,0,0,0,0,0,0.0,0.0
1321,2008-00027,Avenida torrencial,2008/5/29,0,0,1,0,0,0,0,0.0,0.0
1322,2008-00026,Inundación,2008/5/30,0,0,0,0,0,0,300,0.0,0.0
1323,2009-00023,Granizada,2009/5/25,0,0,0,0,0,0,0,0.0,0.0
1324,2009-00022,Incendio,2009/4/20,0,0,0,5,0,0,0,0.0,0.0
1325,2009-00021,Incendio forestal,2009/4/17,0,0,0,0,0,0,0,0.0,0.0
1326,2009-00020,Incendio forestal,2009/4/14,0,0,0,0,0,0,0,0.0,0.0
1327,2009-00019,Incendio forestal,2009/4/14,0,0,0,0,0,0,0,86.06999999999998,12.0
