,Serial,Event,Country,Country Code,Date (YMD),Deaths,Injured,Missing,Directly Affected,Indirectly Affected,Relocated,Evacuated,Losses (USD),Losses (Local)
0,3994.0,DR - Drought,Tuvalu,TUV,2022/8/0,0,0,0,0,0,0,0,0.0,0
1,3993.0,DR - Drought,Tuvalu,TUV,2021/9/8,0,0,0,0,0,0,0,0.0,0
2,3992.0,TC - Tropical Cyclone,Tuvalu,TUV,2020/1/20,0,0,0,0,0,0,200,0.0,0
3,3991.0,FL - Flood,Federated States of Micronesia,FSM,2021/12/8,0,0,0,0,0,0,0,0.0,0
4,3990.0,LS - Landslide,Papua New Guinea,PNG,2020/4/10,10,0,0,0,0,0,0,0.0,0
5,3989.0,FL - Flood,Papua New Guinea,PNG,2021/12/4,0,0,0,0,0,0,0,0.0,0
6,3988.0,VO - Volcano,Tonga,TON,2022/1/14,3,0,0,0,0,0,0,0.0,0
7,3985.0,FL - Flood,Marshall Islands,MHL,2019/11/27,0,0,0,0,0,0,200,0.0,0
8,3984.0,FL - Flood,Vanuatu,VUT,2018/503/31,0,0,0,0,0,0,0,0.0,0
9,3983.0,EQ - Earthquake,Solomon Islands,SLB,2010/1/4,0,0,0,0,0,0,0,0.0,0
10,3982.0,LS - Landslide,Fiji,FJI,2019/4/24,0,0,0,0,0,0,0,0.0,0
11,3981.0,FL - Flood,Fiji,FJI,2019/4/22,0,0,0,0,0,0,0,0.0,0
12,3980.0,FL - Flood,Fiji,FJI,2017/2/8,0,0,0,0,0,0,0,0.0,0
13,3979.0,EQ - Earthquake,Fiji,FJI,2017/1/4,0,0,0,0,0,0,0,0.0,0
14,3978.0,LS - Landslide,Fiji,FJI,2019/2/19,0,0,0,0,0,0,0,0.0,0
15,3977.0,TC - Tropical Cyclone,Fiji,FJI,2017/5/9,0,0,0,0,0,0,0,0.0,0
16,3975.0,LS - Landslide,Vanuatu,VUT,2018/9/12,0,0,0,0,0,0,0,0.0,0
17,3973.0,VO - Volcano,Vanuatu,VUT,2018/3/18,0,0,0,0,0,0,0,0.0,0
18,3972.0,EQ - Earthquake,Vanuatu,VUT,2018/12/5,0,0,0,0,0,0,0,0.0,0
19,3971.0,VO - Volcano,Vanuatu,VUT,2018/12/15,0,0,0,0,0,0,0,0.0,0
20,3969.0,VO - Volcano,Vanuatu,VUT,2018/7/19,0,0,0,0,0,0,0,0.0,0
21,3968.0,VO - Volcano,Vanuatu,VUT,2020/3/31,0,0,0,0,0,0,0,0.0,0
22,3967.0,VO - Volcano,Vanuatu,VUT,2017/9/22,0,0,0,0,0,0,0,0.0,0
23,3966.0,LS - Landslide,Vanuatu,VUT,2013/10/24,0,0,0,0,0,0,0,0.0,0
24,3965.0,TC - Tropical Cyclone,Fiji,FJI,2016/12/19,0,0,0,0,0,0,0,0.0,0
25,3964.0,TC - Tropical Cyclone,Solomon Islands,SLB,2019/2/11,0,0,0,0,0,0,0,0.0,0
26,3963.0,TC - Tropical Cyclone,Solomon Islands,SLB,2018/1/24,0,0,0,0,0,0,0,0.0,0
27,3962.0,EQ - Earthquake,Solomon Islands,SLB,2016/12/9,0,0,0,0,0,0,0,0.0,0
28,3961.0,TC - Tropical Cyclone,Solomon Islands,SLB,2015/3/10,0,0,0,0,0,0,0,0.0,0
29,3960.0,FL - Flood,Solomon Islands,SLB,2018/2/28,0,0,0,0,0,0,0,0.0,0
30,3959.0,FL - Flood,Solomon Islands,SLB,2020/3/10,0,0,0,0,0,0,0,0.0,0
31,3958.0,TC - Tropical Cyclone,Solomon Islands,SLB,2018/12/27,0,0,0,0,0,0,0,0.0,0
32,3957.0,LS - Landslide,Solomon Islands,SLB,2019/9/10,0,0,0,0,0,0,0,0.0,0
33,3956.0,TC - Tropical Cyclone,Solomon Islands,SLB,2017/12/5,0,0,0,0,0,0,0,0.0,0
34,3954.0,TC - Tropical Cyclone,Tonga,TON,2013/3/6,0,0,0,0,0,0,0,0.0,0
35,3946.0,TC - Tropical Cyclone,Fiji,FJI,2016/4/6,0,0,0,0,0,0,8000,0.0,0
36,3945.0,TC - Tropical Cyclone,Samoa,WSM,2016/4/23,0,0,0,0,137185,0,60,0.0,0
37,3944.0,TC - Tropical Cyclone,Vanuatu,VUT,2017/4/8,0,0,0,0,0,0,1500,0.0,0
38,3943.0,TC - Tropical Cyclone,New Caledonia,NCL,2017/4/10,1,4,0,0,20000,0,100,0.0,0
39,3942.0,TC - Tropical Cyclone,Solomon Islands,SLB,2017/5/4,2,0,0,0,10000,0,0,0.0,0
40,3941.0,TC - Tropical Cyclone,Vanuatu,VUT,2017/5/4,0,0,0,0,0,0,2700,0.0,0
41,3940.0,TC - Tropical Cyclone,Samoa,WSM,2018/2/9,0,3,0,0,0,0,233,0.0,2500000
42,3939.0,TC - Tropical Cyclone,American Samoa,ASM,2018/2/7,0,0,0,3000,0,0,0,0.0,0
43,3937.0,TC - Tropical Cyclone,New Caledonia,NCL,2018/3/9,0,0,0,0,0,0,651,0.0,0
44,3936.0,FL - Flood,Kiribati,KIR,2019/1/2,0,0,0,0,0,0,0,0.0,0
45,3935.0,TC - Tropical Cyclone,Fiji,FJI,2019/2/27,0,0,0,0,0,9,0,0.0,0
46,3934.0,TC - Tropical Cyclone,Solomon Islands,SLB,2018/9/26,1,0,0,0,0,0,0,0.0,0
47,3933.0,TC - Tropical Cyclone,Solomon Islands,SLB,2019/11/24,0,0,0,0,0,0,0,0.0,0
48,3932.0,TC - Tropical Cyclone,Samoa,WSM,2020/2/22,0,0,0,0,0,0,0,0.0,0
49,3931.0,TC - Tropical Cyclone,Tonga,TON,2020/12/14,0,0,0,0,0,0,0,0.0,0
50,3930.0,TC - Tropical Cyclone,Niue,NIU,2020/12/15,0,0,0,0,0,0,0,0.0,0
51,3928.0,TC - Tropical Cyclone,Vanuatu,VUT,2018/3/6,1,2,0,0,0,969,0,0.0,0
52,3927.0,VO - Volcano,Solomon Islands,SLB,2018/3/21,2,0,0,0,0,0,0,0.0,0
53,3926.0,TC - Tropical Cyclone,Fiji,FJI,2019/1/2,0,0,0,0,0,0,2104,0.0,0
54,3925.0,TC - Tropical Cyclone,Solomon Islands,SLB,2019/1/5,2,0,3,0,0,0,0,0.0,0
55,3924.0,EP - Epidemic,Marshall Islands,MHL,2019/6/25,2,3884,0,0,0,0,2000,0.0,0
56,3923.0,TC - Tropical Cyclone,Vanuatu,VUT,2019/2/13,0,1,0,0,0,0,1000,0.0,0
57,3922.0,TC - Tropical Cyclone,New Caledonia,NCL,2019/2/18,0,1,0,0,7500,0,0,0.0,0
58,3921.0,FL - Flood,Papua New Guinea,PNG,2019/2/20,2,0,0,0,0,0,0,0.0,0
59,3920.0,TC - Tropical Cyclone,American Samoa,ASM,2020/2/21,0,0,0,0,0,0,358,0.0,0
60,3919.0,VO - Volcano,Papua New Guinea,PNG,2019/7/5,0,0,0,0,0,0,0,0.0,0
61,3918.0,VO - Volcano,Papua New Guinea,PNG,2019/10/1,0,0,0,0,0,6200,0,0.0,0
62,3917.0,ST - Severe Local Storm,Fiji,FJI,2019/10/7,0,0,0,0,0,0,0,0.0,0
63,3916.0,TC - Tropical Cyclone,Fiji,FJI,2019/12/27,2,0,0,0,0,0,2040,0.0,10353000
64,3914.0,TC - Tropical Cyclone,Cook Islands,COK,2020/1/1,0,0,0,0,0,0,0,0.0,0
65,3913.0,TC - Tropical Cyclone,Tuvalu,TUV,2020/1/17,0,0,0,0,5000,0,200,0.0,0
66,3912.0,TC - Tropical Cyclone,Fiji,FJI,2020/1/17,2,0,0,0,0,0,3115,0.0,0
67,3911.0,TC - Tropical Cyclone,Wallis and Futuna,WLF,2020/1/17,0,0,0,0,0,0,0,0.0,0
68,3909.0,TC - Tropical Cyclone,Niue,NIU,2020/1/17,0,0,0,0,0,0,0,0.0,0
69,3908.0,TC - Tropical Cyclone,American Samoa,ASM,2020/1/17,0,0,0,0,0,0,0,0.0,0
70,3907.0,TC - Tropical Cyclone,Tonga,TON,2020/1/18,0,0,0,0,3000,0,0,0.0,0
71,3906.0,EP - Epidemic,Tonga,TON,2019/10/22,0,640,0,0,0,0,0,0.0,0
72,3905.0,EP - Epidemic,Samoa,WSM,2019/10/16,83,5707,0,0,0,0,0,0.0,0
73,3904.0,EP - Epidemic,Kiribati,KIR,2019/11/29,0,3,0,0,0,0,0,0.0,0
74,3903.0,EP - Epidemic,Fiji,FJI,2019/11/7,0,28,0,0,0,0,0,0.0,0
75,3902.0,EP - Epidemic,American Samoa,ASM,2019/12/8,0,12,0,0,0,0,0,0.0,0
76,3901.0,TC - Tropical Cyclone,New Caledonia,NCL,2020/2/10,0,1,0,0,12500,0,0,0.0,0
77,3900.0,TC - Tropical Cyclone,American Samoa,ASM,2020/2/22,0,0,0,0,127,0,0,0.0,0
78,3899.0,TC - Tropical Cyclone,New Caledonia,NCL,2020/3/15,0,1,0,0,0,0,0,0.0,0
79,3898.0,FL - Flood,Fiji,FJI,2020/3/17,2,0,0,0,0,0,0,0.0,0
80,3897.0,LS - Landslide,Fiji,FJI,2020/3/20,3,0,0,0,0,0,0,0.0,0
81,3896.0,TC - Tropical Cyclone,Solomon Islands,SLB,2020/4/2,27,0,0,0,0,0,0,0.0,0
82,3895.0,TC - Tropical Cyclone,Vanuatu,VUT,2020/4/5,4,0,0,0,0,0,0,0.0,0
83,3894.0,TC - Tropical Cyclone,Fiji,FJI,2021/1/31,0,0,0,0,0,0,0,0.0,0
84,3893.0,TC - Tropical Cyclone,Fiji,FJI,2020/4/8,0,0,0,0,0,0,0,0.0,0
85,3892.0,TC - Tropical Cyclone,Tonga,TON,2020/4/9,0,0,0,0,0,0,0,0.0,0
86,3891.0,TC - Tropical Cyclone,Fiji,FJI,2020/12/17,4,0,0,0,0,0,16113,0.0,500000000
87,3890.0,TC - Tropical Cyclone,Fiji,FJI,2021/1/30,2,0,3,0,0,0,14322,0.0,0
88,3889.0,TC - Tropical Cyclone,Papua New Guinea,PNG,2021/2/2,2,0,0,0,500,0,0,0.0,0
89,3888.0,TC - Tropical Cyclone,New Caledonia,NCL,2021/2/2,0,0,0,0,10000,0,0,0.0,0
90,3887.0,TC - Tropical Cyclone,New Caledonia,NCL,2021/3/5,0,2,0,0,97500,0,400,0.0,0
91,3872.0,EP - Epidemic,Fiji,FJI,2018/3/20,5,71,0,0,0,0,0,0.0,0
92,3871.0,EP - Epidemic,Tonga,TON,2016/2/3,0,0,0,0,0,0,0,0.0,0
93,3870.0,TC - Tropical Cyclone,Fiji,FJI,2016/2/20,44,144,1,0,0,0,40000,600000000.0,1335000000
94,3869.0,TC - Tropical Cyclone,Fiji,FJI,2018/4/12,0,3,0,89250,0,0,18212,0.0,0
95,3868.0,TC - Tropical Cyclone,Fiji,FJI,2018/4/9,6,0,1,89950,0,0,2696,0.0,0
96,3867.0,TC - Tropical Cyclone,Fiji,FJI,2018/2/12,0,0,0,0,0,0,1105,0.0,0
97,3866.0,TC - Tropical Cyclone,Tonga,TON,2015/11/27,0,0,0,0,0,0,0,0.0,0
98,3865.0,TC - Tropical Cyclone,Tonga,TON,2019/2/22,0,0,0,0,0,0,0,0.0,0
99,3864.0,TC - Tropical Cyclone,Tonga,TON,2019/2/10,0,0,0,0,0,0,0,0.0,0
100,3863.0,TC - Tropical Cyclone,Tonga,TON,2016/1/1,0,1,0,0,0,0,547,0.0,0
101,3862.0,TC - Tropical Cyclone,Tonga,TON,2016/1/20,0,0,0,0,0,0,0,0.0,0
102,3861.0,TC - Tropical Cyclone,Tonga,TON,2016/2/15,0,0,0,0,0,0,2702,0.0,0
103,3860.0,TC - Tropical Cyclone,Tonga,TON,2016/4/6,0,0,0,0,0,0,0,0.0,0
104,3859.0,TC - Tropical Cyclone,Tonga,TON,2018/4/11,0,0,0,0,0,0,0,0.0,0
105,3858.0,TC - Tropical Cyclone,Tonga,TON,2018/2/12,0,3,0,0,0,0,4500,0.0,0
106,1982.0,TC - Tropical Cyclone,Samoa,WSM,2015/11/28,0,0,0,0,0,0,0,0.0,0
107,1981.0,TC - Tropical Cyclone,Northern Mariana Islands,MNP,2015/8/14,0,0,0,0,0,0,0,0.0,0
108,1965.0,SS - Storm Surge,Tuvalu,TUV,2015/3/11,0,0,0,0,0,0,0,0.0,0
109,1962.0,FL - Flood,Fiji,FJI,2014/1/30,0,0,0,0,0,0,0,0.0,0
110,1961.0,EP - Epidemic,Tonga,TON,2014/2/2,0,0,0,0,33,0,0,0.0,0
111,1960.0,FL - Flood,Vanuatu,VUT,2014/10/7,1,0,0,0,0,0,0,0.0,0
112,1958.0,OT - Other,Northern Mariana Islands,MNP,2014/10/6,0,0,0,0,0,0,0,0.0,0
113,1957.0,OT - Other,Fiji,FJI,2014/5/0,0,0,0,0,0,0,0,0.0,0
114,1956.0,EP - Epidemic,Fiji,FJI,2014/6/28,0,0,0,0,0,0,0,0.0,0
115,1954.0,TC - Tropical Cyclone,Solomon Islands,SLB,2014/7/0,0,0,0,2300,0,0,0,0.0,0
116,1980.0,EP - Epidemic,American Samoa,ASM,2015/6/1,4,0,0,0,0,0,0,0.0,0
117,1977.0,TC - Tropical Cyclone,Guam,GUM,2015/8/2,0,0,0,0,0,0,0,0.0,0
118,1976.0,FL - Flood,Papua New Guinea,PNG,2015/3/3,6,0,0,0,0,0,0,0.0,0
119,1972.0,OT - Other,Papua New Guinea,PNG,2015/8/17,24,0,0,0,0,0,0,0.0,0
120,1971.0,TC - Tropical Cyclone,Federated States of Micronesia,FSM,2015/3/29,4,10,0,0,0,6760,0,0.0,0
121,1969.0,TC - Tropical Cyclone,Tuvalu,TUV,1883/7/2,0,0,0,0,0,0,0,0.0,0
122,1968.0,TC - Tropical Cyclone,Guam,GUM,2015/5/15,0,0,0,0,0,0,0,0.0,0
123,1942.0,TC - Tropical Cyclone,Vanuatu,VUT,2014/3/10,10,0,2,0,0,0,0,0.0,0
124,1941.0,FL - Flood,Fiji,FJI,2014/2/26,0,0,0,0,0,0,0,0.0,0
125,1940.0,TC - Tropical Cyclone,Tonga,TON,2014/3/1,0,0,0,0,0,0,0,0.0,0
126,1938.0,TC - Tropical Cyclone,Tonga,TON,2014/1/11,1,14,0,0,0,0,2335,0.0,0
127,1937.0,SS - Storm Surge,Kiribati,KIR,2014/3/3,0,0,0,0,0,0,0,0.0,0
128,1936.0,SS - Storm Surge,Marshall Islands,MHL,2014/3/3,0,0,0,0,0,0,0,0.0,0
129,1934.0,FL - Flood,Samoa,WSM,2014/7/29,1,0,0,0,0,0,86,0.0,0
130,1964.0,TC - Tropical Cyclone,Vanuatu,VUT,2015/3/13,11,0,0,0,0,0,0,0.0,0
131,1953.0,EP - Epidemic,Papua New Guinea,PNG,2014/8/0,30,0,0,5073,0,0,0,0.0,0
132,1952.0,TC - Tropical Cyclone,American Samoa,ASM,2014/8/4,0,0,0,0,0,0,0,0.0,0
133,1951.0,EP - Epidemic,Solomon Islands,SLB,2014/6/10,0,0,0,0,0,0,0,0.0,0
134,1947.0,FL - Flood,American Samoa,ASM,2014/7/31,0,0,0,0,0,0,0,0.0,0
135,1946.0,TC - Tropical Cyclone,Papua New Guinea,PNG,2014/4/10,0,0,0,0,0,0,0,0.0,0
136,1944.0,EQ - Earthquake,Solomon Islands,SLB,2014/4/13,0,0,0,0,0,0,0,0.0,0
137,1943.0,FL - Flood,Solomon Islands,SLB,2014/4/3,22,0,0,0,0,0,0,0.0,0
138,1895.0,TS - Tsunami,Solomon Islands,SLB,2013/2/6,10,16,4,0,4509,0,0,0.0,0
139,1893.0,TC - Tropical Cyclone,Solomon Islands,SLB,2012/12/28,1,0,0,0,0,0,0,0.0,0
140,1892.0,TC - Tropical Cyclone,Fiji,FJI,2012/12/17,0,0,0,0,750000,0,14039,0.0,75286397
141,1891.0,TC - Tropical Cyclone,Palau,PLW,2012/12/3,0,0,0,841,16000,0,131,0.0,0
142,1889.0,EQ - Earthquake,Samoa,WSM,2009/9/29,146,310,0,10000,32000,3500,0,80000000.0,0
143,1888.0,EQ - Earthquake,Tonga,TON,2009/9/29,9,4,0,507,1000,800,0,2300000.0,0
144,1887.0,EQ - Earthquake,Solomon Islands,SLB,2007/4/1,52,0,0,2384,7000,7000,0,5000000.0,0
145,1886.0,EQ - Earthquake,Papua New Guinea,PNG,2007/4/1,0,0,0,0,0,0,0,0.0,0
146,1885.0,TC - Tropical Cyclone,Fiji,FJI,2007/1/21,0,0,0,0,0,0,0,0.0,0
147,1884.0,TC - Tropical Cyclone,Cook Islands,COK,2007/1/21,0,0,0,0,0,0,0,0.0,0
148,1883.0,TC - Tropical Cyclone,Samoa,WSM,2005/2/16,9,0,0,200,200,0,0,0.0,0
149,1882.0,TC - Tropical Cyclone,Cook Islands,COK,2005/2/16,0,0,0,0,0,0,0,4000000.0,0
150,1881.0,TC - Tropical Cyclone,Samoa,WSM,2004/1/5,1,0,0,24,24,24,0,25000000.0,0
151,1880.0,TC - Tropical Cyclone,Tonga,TON,2004/1/6,0,0,0,1200,1200,0,0,200000.0,0
152,1879.0,TC - Tropical Cyclone,Niue,NIU,2004/1/5,1,0,0,702,1300,200,0,16700000.0,0
153,1878.0,TC - Tropical Cyclone,Cook Islands,COK,2004/1/5,1,0,0,0,0,0,0,20000.0,0
154,1933.0,TC - Tropical Cyclone,Samoa,WSM,2012/12/9,0,0,0,0,0,0,0,0.0,0
155,1930.0,EP - Epidemic,Solomon Islands,SLB,2013/2/24,0,0,0,0,0,0,0,0.0,0
156,1912.0,TC - Tropical Cyclone,Vanuatu,VUT,2009/4/17,0,0,0,0,9000,0,0,0.0,0
157,1911.0,TS - Tsunami,Solomon Islands,SLB,2011/3/12,2,0,0,0,0,0,0,0.0,0
158,1910.0,FL - Flood,Solomon Islands,SLB,2012/2/3,0,0,0,0,358,0,17,0.0,0
159,1909.0,FL - Flood,Papua New Guinea,PNG,2011/9/24,0,0,0,0,0,467,0,0.0,0
160,1908.0,FL - Flood,Fiji,FJI,2010/11/27,0,0,0,0,0,0,0,0.0,0
161,1907.0,TC - Tropical Cyclone,Tonga,TON,2012/2/14,0,0,0,0,0,0,700,0.0,0
162,1905.0,TC - Tropical Cyclone,Tonga,TON,2011/1/25,0,1,0,0,7600,0,0,0.0,0
163,1904.0,TC - Tropical Cyclone,Fiji,FJI,2011/2/18,0,0,0,0,0,0,0,0.0,0
164,1903.0,TC - Tropical Cyclone,Solomon Islands,SLB,2010/3/14,0,1,0,0,1105,0,0,0.0,0
165,1902.0,TC - Tropical Cyclone,Tonga,TON,2010/2/15,0,0,0,0,1300,0,0,0.0,0
166,1901.0,TC - Tropical Cyclone,Vanuatu,VUT,2008/1/31,0,0,0,0,578,0,0,0.0,0
167,1896.0,FL - Flood,Papua New Guinea,PNG,2013/2/7,10,0,0,0,34608,0,0,0.0,0
168,1877.0,TC - Tropical Cyclone,Vanuatu,VUT,2001/2/28,1,0,0,9000,9000,500,0,0.0,0
169,1876.0,TC - Tropical Cyclone,Tonga,TON,2001/3/26,0,0,0,20000,20000,0,0,315000.0,0
170,1875.0,TC - Tropical Cyclone,Fiji,FJI,2001/3/1,1,0,0,7000,7000,0,0,800000.0,0
171,1874.0,TC - Tropical Cyclone,Vanuatu,VUT,1999/1/14,2,0,0,28000,100000,0,0,3000000.0,0
172,1873.0,TC - Tropical Cyclone,Fiji,FJI,1999/1/19,12,0,0,1772,2000,2000,0,2000000.0,0
173,1872.0,EQ - Earthquake,Vanuatu,VUT,1997/4/21,100,0,0,0,0,0,0,0.0,0
174,1871.0,EQ - Earthquake,Solomon Islands,SLB,1997/4/21,0,0,0,0,0,0,0,100000.0,0
175,1870.0,TC - Tropical Cyclone,Tuvalu,TUV,1997/3/0,0,0,0,0,0,0,0,1600000.0,0
176,1869.0,TC - Tropical Cyclone,Tonga,TON,1997/3/16,0,0,0,3000,3000,500,0,15200000.0,0
177,1868.0,TC - Tropical Cyclone,Vanuatu,VUT,1997/3/2,0,0,0,0,0,0,0,23500000.0,0
178,1867.0,TC - Tropical Cyclone,Tuvalu,TUV,1997/3/0,0,0,0,0,0,0,0,0.0,0
179,1866.0,TC - Tropical Cyclone,Fiji,FJI,1997/3/10,25,0,0,3500,3500,1300,0,5000000.0,0
180,1865.0,EQ - Earthquake,Solomon Islands,SLB,1996/8/16,0,0,0,0,0,0,0,10000.0,0
181,1864.0,EQ - Earthquake,Papua New Guinea,PNG,1996/8/16,0,0,0,0,0,0,0,10000.0,0
182,1863.0,EQ - Earthquake,Vanuatu,VUT,1901/8/9,0,0,0,0,0,0,0,1000000.0,0
183,1862.0,EQ - Earthquake,Solomon Islands,SLB,1901/8/9,1,0,0,0,0,0,0,0.0,0
184,1861.0,TC - Tropical Cyclone,Solomon Islands,SLB,1994/3/3,0,0,0,0,0,0,0,0.0,0
185,1860.0,TC - Tropical Cyclone,Papua New Guinea,PNG,1994/3/3,0,0,0,0,0,0,0,0.0,0
186,1859.0,TC - Tropical Cyclone,Tonga,TON,1993/1/3,3,0,0,0,0,0,0,0.0,0
187,1858.0,TC - Tropical Cyclone,Fiji,FJI,1993/1/2,21,0,0,160000,160000,19000,0,100000000.0,0
188,1857.0,TC - Tropical Cyclone,Tuvalu,TUV,1993/1/3,0,0,0,150,200,200,0,100000.0,0
189,1856.0,TC - Tropical Cyclone,Solomon Islands,SLB,1993/1/1,3,0,0,80000,136800,40000,0,1100000.0,0
190,1855.0,TC - Tropical Cyclone,Tuvalu,TUV,1992/12/0,0,0,0,0,0,0,0,1600000.0,0
191,1854.0,TC - Tropical Cyclone,Fiji,FJI,1992/12/11,1,0,0,2000,2000,500,0,1000000.0,0
192,1853.0,TC - Tropical Cyclone,Marshall Islands,MHL,1992/1/7,0,0,0,2200,2200,2200,0,5000000.0,0
193,1852.0,TC - Tropical Cyclone,Federated States of Micronesia,FSM,1992/1/7,0,0,0,0,0,0,0,1000000.0,0
194,1851.0,TC - Tropical Cyclone,Samoa,WSM,1991/12/7,12,0,0,88000,88000,4800,0,200000000.0,0
195,1850.0,TC - Tropical Cyclone,Cook Islands,COK,1991/12/5,0,0,0,0,0,0,0,700000.0,0
196,1849.0,TC - Tropical Cyclone,Vanuatu,VUT,1991/11/0,0,1,0,1000,1000,0,0,0.0,0
197,1848.0,TC - Tropical Cyclone,Solomon Islands,SLB,1991/11/17,0,0,0,1000,1000,1000,0,100000.0,0
198,1847.0,TC - Tropical Cyclone,Tonga,TON,1990/11/28,0,0,0,0,0,0,0,0.0,0
199,1846.0,TC - Tropical Cyclone,Niue,NIU,1990/11/28,0,0,0,0,0,0,0,0.0,0
200,1845.0,TC - Tropical Cyclone,Fiji,FJI,1990/11/28,0,0,0,6000,6000,0,0,10000000.0,0
201,1844.0,TC - Tropical Cyclone,Samoa,WSM,1990/2/1,7,0,0,170000,195000,25000,0,120000000.0,0
202,1843.0,TC - Tropical Cyclone,Tuvalu,TUV,1990/2/4,0,0,0,700,700,300,0,100000.0,0
203,1842.0,TC - Tropical Cyclone,Tonga,TON,1990/2/4,1,0,0,3103,3103,90,0,1670000.0,0
204,1841.0,TC - Tropical Cyclone,Niue,NIU,1990/2/4,0,0,0,200,200,0,0,2500000.0,0
205,1840.0,TC - Tropical Cyclone,Vanuatu,VUT,1988/2/25,0,0,0,2000,47000,0,0,5000000.0,0
206,1839.0,TC - Tropical Cyclone,Fiji,FJI,1988/1/11,0,0,0,0,0,0,0,100000.0,0
207,1838.0,TC - Tropical Cyclone,Vanuatu,VUT,1988/1/11,0,0,0,4700,5000,4000,0,500000.0,0
208,1837.0,TC - Tropical Cyclone,Solomon Islands,SLB,1988/1/11,0,0,0,2000,2000,0,0,500000.0,0
209,1836.0,TC - Tropical Cyclone,Papua New Guinea,PNG,1988/1/8,0,0,0,0,0,0,0,3000000.0,0
210,1835.0,TC - Tropical Cyclone,Marshall Islands,MHL,1988/1/11,0,0,0,3500,3500,3500,0,0.0,0
211,1834.0,TC - Tropical Cyclone,Vanuatu,VUT,1988/1/11,0,0,0,4700,5000,4000,0,500000.0,0
212,1833.0,TC - Tropical Cyclone,Solomon Islands,SLB,1988/1/11,0,0,0,2000,2000,0,0,500000.0,0
213,1832.0,TC - Tropical Cyclone,Papua New Guinea,PNG,1988/1/8,0,0,0,0,0,0,0,3000000.0,0
214,1831.0,TC - Tropical Cyclone,Marshall Islands,MHL,1988/1/9,0,0,0,2000,2000,2000,0,500000.0,0
215,1830.0,TC - Tropical Cyclone,Federated States of Micronesia,FSM,1988/1/5,0,0,0,0,0,0,0,500000.0,0
216,1829.0,TC - Tropical Cyclone,Tuvalu,TUV,1987/2/22,0,0,0,0,0,0,0,1000000.0,0
217,1828.0,TC - Tropical Cyclone,Cook Islands,COK,1987/3/1,0,0,0,0,0,0,0,100000.0,0
218,1827.0,TC - Tropical Cyclone,Samoa,WSM,1987/1/15,0,40,0,2000,2000,2000,0,6800000.0,0
219,1826.0,TC - Tropical Cyclone,Fiji,FJI,1987/1/0,1,0,0,3369,3369,0,0,22000000.0,0
220,1825.0,TC - Tropical Cyclone,Cook Islands,COK,1987/1/19,0,28,0,2000,2000,2000,0,50000.0,0
221,1824.0,TC - Tropical Cyclone,Solomon Islands,SLB,1985/3/14,0,0,0,650,650,0,0,0.0,0
222,1823.0,TC - Tropical Cyclone,Fiji,FJI,1985/3/17,1,0,0,20000,20000,0,0,3000000.0,0
223,1822.0,TC - Tropical Cyclone,Vanuatu,VUT,1985/1/20,0,0,0,0,0,0,0,10000.0,0
224,1821.0,TC - Tropical Cyclone,Fiji,FJI,1985/1/17,28,0,0,100000,100000,20000,0,73000000.0,0
225,1795.0,FL - Flood,Papua New Guinea,PNG,2009/4/8,0,0,0,800,800,0,0,50000.0,0
226,1794.0,FL - Flood,Papua New Guinea,PNG,2009/4/6,0,0,0,30000,30000,0,0,50000.0,0
227,1793.0,TC - Tropical Cyclone,Tonga,TON,2009/4/5,0,0,0,0,0,0,0,50000.0,0
228,1792.0,LS - Landslide,Papua New Guinea,PNG,2009/3/10,0,0,0,1000,1000,1000,0,0.0,0
229,1791.0,LS - Landslide,Papua New Guinea,PNG,2009/3/4,14,0,0,0,0,0,0,0.0,0
230,1790.0,SS - Storm Surge,Solomon Islands,SLB,2009/2/17,0,0,0,0,0,0,0,0.0,0
231,1789.0,FL - Flood,Papua New Guinea,PNG,2009/2/12,8,0,0,1000,1000,1000,0,500000.0,0
232,1788.0,FL - Flood,Solomon Islands,SLB,2009/2/12,8,0,0,3000,7000,70,0,1000000.0,0
233,1787.0,FL - Flood,Solomon Islands,SLB,2009/1/29,21,0,0,7000,7000,0,0,0.0,0
234,1786.0,FL - Flood,Fiji,FJI,2009/1/10,11,0,0,9400,12000,9400,0,43000000.0,0
235,1785.0,SS - Storm Surge,Marshall Islands,MHL,2008/12/24,0,0,0,600,600,600,0,500000.0,0
236,1784.0,SS - Storm Surge,Federated States of Micronesia,FSM,2008/12/19,0,0,0,0,0,0,0,0.0,0
237,1783.0,FL - Flood,Papua New Guinea,PNG,2008/12/10,0,0,0,50000,80000,20000,0,0.0,0
238,1782.0,SS - Storm Surge,Kiribati,KIR,2008/12/9,0,0,0,85,85,0,0,0.0,0
239,1781.0,TC - Tropical Cyclone,Marshall Islands,MHL,2008/12/9,0,0,0,600,600,0,0,0.0,0
240,1780.0,SS - Storm Surge,Papua New Guinea,PNG,2008/12/8,1,0,0,63000,75300,63000,0,500000.0,0
241,1779.0,LS - Landslide,Papua New Guinea,PNG,2008/12/6,10,0,0,0,0,0,0,50000.0,0
242,1778.0,ST - Severe Local Storm,Fiji,FJI,2008/11/10,0,0,0,0,0,0,0,0.0,0
243,1777.0,FL - Flood,Papua New Guinea,PNG,2008/9/8,1,0,0,500,500,0,0,0.0,0
244,1776.0,ST - Severe Local Storm,Solomon Islands,SLB,2008/8/29,0,0,0,200,200,200,0,0.0,0
