,Serial,Type,Date (YMD),Deaths,Injured,Missing,Directly Affected,Indirectly Affected,Relocated,Evacuated,Losses (USD),Losses (Local)
39,242,Hurricane,1980/8/3,0,0,0,0,0,0,0,0,0
40,241,Hurricane,1980/8/3,0,0,0,0,0,0,0,0,0
41,240,Hurricane,1980/8/3,0,0,0,0,0,0,0,0,0
42,239,FIRE,1959/0/0,0,0,0,0,0,0,0,0,0
43,247,DROUGHT,2009/10/1,0,0,0,12500,0,0,0,0,0
44,246,DROUGHT,2009/10/1,0,0,0,16000,0,0,0,0,0
45,238,LANDSLIDE,1984/11/0,0,0,0,0,0,0,0,0,0
46,235,FIRE,1839/4/6,0,0,0,0,0,0,0,0,0
47,234,FIRE,1805/10/15,0,0,0,0,0,0,0,0,0
48,233,BIOLOGICAL,1932/0/0,0,0,0,0,0,0,0,0,0
49,232,BIOLOGICAL,1932/0/0,0,0,0,0,0,0,0,0,0
50,231,BIOLOGICAL,1933/0/0,0,0,0,0,0,0,0,0,0
51,230,BIOLOGICAL,1941/7/0,0,0,0,0,0,0,0,0,0
52,222,EPIDEMIC,1854/6/12,47,0,0,0,0,0,0,0,0
53,221,EPIDEMIC,1854/6/12,470,0,0,0,0,0,0,0,0
54,220,EPIDEMIC,1854/6/12,232,0,0,0,4000,0,0,0,0
55,219,EPIDEMIC,1854/6/12,68,0,0,0,0,0,0,0,0
56,215,Hurricane,2007/8/15,0,0,0,0,0,0,0,6539000,17327000
57,214,FLOOD,2013/9/24,0,0,0,0,0,0,0,0,0
58,213,FLOOD,2013/12/24,0,0,0,0,0,0,0,0,0
59,212,FLOOD,2013/12/24,0,0,0,0,0,0,0,0,0
60,210,FLOOD,2013/12/24,0,1,0,0,0,0,0,0,0
61,209,FLOOD,2013/12/23,1,0,0,0,0,0,0,0,0
62,277,Hurricane,1980/8/3,0,0,0,0,0,0,0,0,0
63,275,Hurricane,1979/8/29,0,0,0,0,0,0,0,0,0
64,272,COASTAL EROSION,1979/8/29,0,0,0,0,0,0,0,0,0
65,271,LANDSLIDE,1996/10/11,0,0,0,5,0,0,3,0,0
66,270,BIOLOGICAL,1995/8/22,0,0,0,52,0,0,0,0,0
67,269,FIRE,1959/0/0,0,0,0,0,0,0,0,0,0
68,196,Hurricane,1931/8/11,11,0,0,0,0,0,0,0,0
69,193,STORM,1994/9/9,0,0,0,0,0,0,0,7245000,19500000
